date,new_cases,new_tests,new_tests_per_thousand,tests_per_case,stringency_index,population_density,median_age,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,total_smokers ,percent_pop_infected
8/1/2020,64,14305,2.47,367.231,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.24
8/2/2020,0,15713,2.713,375.487,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.24
8/3/2020,0,23844,4.117,384.382,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.24
8/4/2020,207,24940,4.306,310.65,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.24
8/5/2020,77,24878,4.295,290.613,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.24
8/6/2020,112,26855,4.636,273.051,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.24
8/7/2020,121,27074,4.674,271.277,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.25
8/8/2020,136,20789,3.589,251.292,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.25
8/9/2020,0,20934,3.614,259.289,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.25
8/10/2020,0,30947,5.343,270.159,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.25
8/11/2020,373,33524,5.788,225.889,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.26
8/12/2020,144,34727,5.995,219.923,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.26
8/13/2020,111,33775,5.831,227.986,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.26
8/14/2020,144,32564,5.622,228.263,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.26
8/15/2020,165,25240,4.358,225.942,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.27
8/16/2020,104,25604,4.42,207.862,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.27
8/17/2020,134,35591,6.145,188.106,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.27
8/18/2020,123,37885,6.541,243.661,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.27
8/19/2020,115,39063,6.744,256.383,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.27
8/20/2020,85,38012,6.563,268.921,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.28
8/21/2020,116,35704,6.164,281.588,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.28
8/22/2020,71,28636,4.944,321.513,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.28
8/23/2020,0,27561,4.758,376.478,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.28
8/24/2020,0,39359,6.795,482.78,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.28
8/25/2020,270,39750,6.863,377.606,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.28
8/26/2020,83,40064,6.917,398.541,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.28
8/27/2020,57,38678,6.678,418.347,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.29
8/28/2020,90,35441,6.119,436.93,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.29
8/29/2020,73,25187,4.348,429.394,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.29
8/30/2020,0,25244,4.358,425.351,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.29
8/31/2020,0,39627,6.841,425.815,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.29
9/1/2020,285,39213,6.77,414.036,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.29
9/2/2020,99,40020,6.909,402.998,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.29
9/3/2020,111,38809,6.7,370.128,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.3
9/4/2020,179,40138,6.93,332.317,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.3
9/5/2020,173,28560,4.931,297.058,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.3
9/6/2020,0,29783,5.142,302.421,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.3
9/7/2020,0,47810,8.254,312.083,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.3
9/8/2020,566,48327,8.343,242.418,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.31
9/9/2020,243,48823,8.429,221.892,47.69,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.32
9/10/2020,251,52153,9.004,209.346,47.69,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.32
9/11/2020,317,50573,8.731,197.436,47.69,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.33
9/12/2020,292,41342,7.138,191.017,47.69,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.33
9/13/2020,0,41895,7.233,198.277,47.69,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.33
9/14/2020,0,55732,9.622,203.021,47.69,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.33
9/15/2020,584,56137,9.692,205.485,47.69,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.34
9/16/2020,329,56676,9.785,199.948,47.69,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.35
9/17/2020,442,52006,8.979,180.428,47.69,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.36
9/18/2020,822,51490,8.89,143.896,47.69,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.37
9/19/2020,454,40046,6.914,134.543,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.38
9/20/2020,0,40964,7.072,134.189,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.38
9/21/2020,0,54132,9.346,133.58,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.38
9/22/2020,1476,56613,9.774,99.894,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.4
9/23/2020,476,55505,9.583,95.574,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.41
9/24/2020,558,53890,9.304,93.143,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.42
9/25/2020,559,51536,8.897,100.11,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.43
9/26/2020,678,39584,6.834,94.002,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.44
9/27/2020,619,39590,6.835,80.359,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.45
9/28/2020,424,53931,9.311,73.205,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.46
9/29/2020,435,50694,8.752,91.952,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.47
9/30/2020,392,47685,8.233,91.926,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.47
10/1/2020,534,44466,7.677,89.945,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.48
10/2/2020,398,43105,7.442,91.682,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.49
10/3/2020,536,33597,5.8,93.789,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.5
10/4/2020,370,33948,5.861,99.523,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.51
10/5/2020,378,52384,9.044,100.519,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.51
10/6/2020,377,53562,9.247,103.434,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.52
10/7/2020,322,50042,8.64,106.724,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.52
10/8/2020,331,47760,8.246,115.928,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.53
10/9/2020,446,39616,6.84,112.649,50.93,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.54
3/20/2020,80,579,1.697,38.615,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.1
3/21/2020,79,350,1.026,28.264,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.12
3/22/2020,64,183,0.536,21.961,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.14
3/23/2020,95,459,1.345,15.669,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.17
3/24/2020,20,967,2.834,14.594,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.17
3/25/2020,60,888,2.602,11.818,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.19
3/26/2020,89,998,2.925,9.084,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.22
3/27/2020,65,1022,2.995,10.307,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.24
3/28/2020,88,849,2.488,11.162,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.26
3/29/2020,73,1000,2.93,12.614,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.28
3/30/2020,57,1420,4.161,15.812,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.3
3/31/2020,66,1612,4.724,15.645,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.32
4/1/2020,49,1414,4.144,17.076,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.33
4/2/2020,85,1265,3.707,17.768,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.36
4/3/2020,99,1445,4.234,17.412,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.39
4/4/2020,45,1754,5.14,20.911,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.4
4/5/2020,53,2486,7.285,25.101,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.42
4/6/2020,69,1112,3.259,23.794,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.44
4/7/2020,76,1955,5.729,24.015,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.46
4/8/2020,24,1676,4.911,25.92,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.46
4/9/2020,30,1502,4.401,30.121,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.47
4/10/2020,32,510,1.495,33.426,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.48
4/11/2020,27,618,1.811,31.691,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.49
4/12/2020,14,235,0.689,27.974,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.49
4/13/2020,12,851,2.494,34.186,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.5
4/14/2020,10,1047,3.068,43.221,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.5
4/15/2020,9,818,2.397,41.634,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.5
4/16/2020,7,1332,3.903,48.748,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.51
4/17/2020,12,1555,4.557,70.923,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.51
4/18/2020,15,1671,4.897,95.076,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.51
4/19/2020,6,381,1.116,107.859,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.52
4/20/2020,11,688,2.016,107,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.52
4/21/2020,2,637,1.867,114.258,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.52
4/22/2020,5,625,1.832,118.759,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.52
4/23/2020,7,193,0.566,99.086,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.52
4/24/2020,4,685,2.007,97.58,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.52
4/25/2020,0,381,1.116,102.6,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.52
4/26/2020,1,25,0.073,107.8,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.52
4/27/2020,2,688,2.016,154,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
4/28/2020,0,508,1.489,163.579,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
4/29/2020,3,840,2.462,195.176,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
4/30/2020,2,722,2.116,320.833,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/1/2020,0,867,2.541,504,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/2/2020,1,404,1.184,450.333,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/3/2020,0,71,0.208,512.75,53.7,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/4/2020,1,868,2.544,611,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/5/2020,0,318,0.932,584,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/6/2020,0,620,1.817,967.75,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/7/2020,0,462,1.354,1806,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/8/2020,2,515,1.509,813.75,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/9/2020,0,935,2.74,1262.333,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/10/2020,0,18,0.053,1246,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/11/2020,0,578,1.694,1722,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/12/2020,0,284,0.832,1704.5,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/13/2020,0,551,1.615,1673,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/14/2020,1,593,1.738,1157.333,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/15/2020,0,523,1.533,3479,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/16/2020,0,133,0.39,2681,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/17/2020,0,7,0.021,2667,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/18/2020,0,305,0.894,2394,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/19/2020,0,441,1.292,2555,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/20/2020,0,597,1.749,2597,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/21/2020,1,70,0.205,2079,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/22/2020,0,491,1.439,2044,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/23/2020,0,58,0.17,1967,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/24/2020,1,12,0.035,987,46.3,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/25/2020,0,231,0.677,948.5,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/26/2020,0,526,1.541,994,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/27/2020,0,528,1.547,959,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/28/2020,1,350,1.026,1099,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/29/2020,0,534,1.565,1120,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/30/2020,0,97,0.284,1137.5,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
5/31/2020,1,16,0.047,1141,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/1/2020,0,18,0.053,1036,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/2/2020,0,199,0.583,871.5,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/3/2020,0,325,0.952,770,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/4/2020,0,550,1.612,1736,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/5/2020,0,538,1.577,1743,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/6/2020,0,27,0.079,1673,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/8/2020,1,68,0.199,1715,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/9/2020,0,41,0.12,1554,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/10/2020,0,65,0.19,1295,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/11/2020,0,69,0.202,812,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/12/2020,0,79,0.232,357,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/13/2020,1,60,0.176,196,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/14/2020,2,14,0.041,99.75,36.11,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/15/2020,0,27,0.079,119,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/16/2020,1,176,0.516,122.5,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/17/2020,1,68,0.199,98,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/18/2020,0,39,0.114,92.4,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/19/2020,2,109,0.319,70,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/20/2020,1,64,0.188,71,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/21/2020,0,17,0.05,99.4,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/22/2020,0,44,0.129,103.6,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/23/2020,0,86,0.252,106.75,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/24/2020,0,47,0.138,135.333,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/25/2020,2,136,0.399,100.8,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/26/2020,1,251,0.736,161,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/27/2020,2,171,0.501,149.8,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/28/2020,0,250,0.733,197.4,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/29/2020,1,464,1.36,234.5,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
6/30/2020,1,728,2.133,292,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
7/1/2020,2,270,0.791,252,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
7/2/2020,1,161,0.472,287,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.53
7/3/2020,5,397,1.163,203.583,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/4/2020,0,152,0.445,242.2,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/5/2020,0,23,0.067,219.8,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/6/2020,0,185,0.542,213.111,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/7/2020,2,224,0.656,141.4,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/8/2020,1,131,0.384,141.556,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/9/2020,0,141,0.413,156.625,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/10/2020,0,211,0.618,354.667,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/11/2020,0,63,0.185,326.667,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/12/2020,0,31,0.091,329,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/13/2020,0,89,0.261,296.333,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/14/2020,0,152,0.445,819,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/15/2020,2,137,0.401,413,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/16/2020,0,121,0.355,402.5,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/17/2020,1,189,0.554,261.333,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/18/2020,0,64,0.188,261.333,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/19/2020,2,39,0.114,158.2,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/20/2020,1,26,0.076,121.333,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/21/2020,0,66,0.193,107.333,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/22/2020,0,49,0.144,138.25,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/23/2020,1,67,0.196,99.4,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/24/2020,1,69,0.202,75.6,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/25/2020,2,46,0.135,52,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/26/2020,0,18,0.053,68.6,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/27/2020,4,37,0.108,43.75,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/28/2020,7,124,0.363,27.533,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/29/2020,3,352,1.032,39.667,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.54
7/30/2020,4,1138,3.335,85,33.33,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.55
7/31/2020,11,1324,3.88,98,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.55
8/1/2020,13,826,2.421,91,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.55
8/2/2020,8,1205,3.531,100.1,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.55
8/3/2020,14,767,2.248,95.55,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.56
8/4/2020,8,615,1.802,102.131,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.56
8/5/2020,3,825,2.418,109.82,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.56
8/6/2020,8,1077,3.156,102.092,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.56
8/7/2020,6,594,1.741,98.467,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.57
8/8/2020,20,396,1.16,81.806,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.57
8/9/2020,3,232,0.68,72.71,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.57
8/10/2020,3,345,1.011,80.02,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.57
8/11/2020,4,1190,3.487,99.191,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.57
8/12/2020,6,722,2.116,91.14,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.58
8/13/2020,4,328,0.961,82.783,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.58
8/14/2020,4,537,1.574,85.273,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.58
8/15/2020,7,347,1.017,119.452,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.58
8/16/2020,16,158,0.463,82.409,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.59
8/17/2020,12,408,1.196,69.604,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.59
8/18/2020,3,504,1.477,57.75,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.59
8/19/2020,13,455,1.333,46.39,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.59
8/20/2020,8,591,1.732,47.667,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.6
8/21/2020,5,588,1.723,47.688,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.6
8/22/2020,10,272,0.797,44.403,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.6
8/23/2020,8,291,0.853,52.678,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.6
8/24/2020,6,602,1.764,62.34,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.6
8/25/2020,9,871,2.552,62.169,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.61
8/26/2020,4,767,2.248,79.66,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.61
8/27/2020,5,723,2.119,87.574,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.61
8/28/2020,5,663,1.943,89.064,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.61
8/29/2020,5,360,1.055,101.833,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.61
8/30/2020,8,217,0.636,100,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.62
8/31/2020,5,675,1.978,104.317,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.62
9/1/2020,2,593,1.738,117.559,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.62
